thread_title,post_content,source_url
MG Comet EV Review,"The Tata Nano is way better looking car than MG Comet, if Tata considers bringing back Nano in EV avatar it could instantly connect with the masses..",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"I have to admit that I love this car!! I didn't expect to, but the 8-lakh price tag has a lot to do with it. The Comet EV will make for a fantastic 2nd or 3rd car of the house. If I needed a cheap local commuter, I would strongly consider one. On the other hand, as the primary car, the Tiago EV is better and it's got a 4-star safety rating as well. The Comet will have its fans & help the MG brand overall. It'll remain a niche product and MG isn't looking at high volumes anyways.",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"Well, yes, I guess we have to get used to quirky designs (Verna being other example) as the new batch of designers will come from younger generations. This is also one reason, we always admire / ogle at vintage cars. But, no one makes those designs anymore. And talking about electric Nano, I recollect, Tata working on Pixel which was also displayed as a concept car in Auto Expo 2012. No doubt, if they launch it in all electric avatar (and no one uses - Poor Man's car as a moniker), then they will have a winner in this segment. Link to Tata Pixel - https://economictimes.indiatimes.com...w/11377809.cms",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"MG tries to step in where Reva/E2O left off. Tata which has often been a first mover in creating segment pioneers, seems to have missed the bus here. Hope they still come in with a EV version of a refreshed Nano.",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,Looks like a good package for city usage if one can look beyond the exterior design. Any info on hill hold assist?,https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"I'm going against the popular opinion of this car and say this ""the MG Comet Ev is as good as it gets for us at this price point for the next 3 years until the electric wagon R launches probably at a higher price than the MG"". I think it actually look very chic and untill I see one on the road , I will reserve my judgement.",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"I friggin love it! It has all the hallmarks of a brilliant city runabout. Like a golf cart on steroids. As a twenty-something year old I remember absolutely loathing the very idea of a Wagon R and couldn’t for the life of me understand why anyone would want an ugly box on wheels, let alone how it became Japan’s highest selling car ever. In my late twenties, my cousin who is in motorsport advised my mum to pick one up. Much to my chagrin, she did. After driving it a couple of times I was absolutely addicted! That 2006 Wagon R, now long gone, retains a special place in my heart. It made me understand what great and thoughtful engineering and design can do to make life simpler and less stressful. And how great design is first and foremost about function. An art that I believe much of our automotive world has lost in the charge to deliver something vogueishly slick to the consumer (for which frankly we are to blame). However you may feel about it’s aesthetics (and I personally love the quirky looks of it), I think this is going to be a fine vehicle to get about town in. I’m frankly amazed that it can even actually take 4. That is some sort of added bonus to me. Glad the reviewer has constantly reiterated how some aspects of it (such as the seat design and comfort, which look like our old Celerio’s but better, on which we did plenty of long drives) need to be viewed through the perspective of a city runabout. It is important to judge and critique this vehicle for what it is and meant to be, not by the yardsticks we use for conventional car buying. In fact that’s why I refer to it as a ‘vehicle’ not a car - because it would be mistakenly easy to dismiss it by boxing it into a category in which it doesn’t really fit. Heck, two of these could fit into a single large parking slot - think about it. Personally, if I had a use for it, I would be all over it like white on rice. Since I don’t commute at all, it doesn’t have a place in my life, but boy do I want one anyway!",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,Everything looks okay and decent for a city car. But limiting top speed to 80 km/h means we can't take this on to ring roads or move with fast moving traffic. I've owned a Tiago Ev for almost 6 weeks now and I can tell that it performs really great for both city and higway runs. I'd prefer a Tiago ev for all the regular car features.,https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
MG Comet EV Review,"While I appreciate the premise of having an EV which is meant to be a second or third car and is meant for urban use only, why did MG have to make the styling SO quirky? Was it not possible to design a compact EV similar to say, an MG3? Was it in the interest of keeping the price low? Would a relatively good looking car mandatorily be priced higher, while a not-so-good looking one could be priced more economically? Given the Comet's styling, I feel it would look more at home ferrying passengers around an airport terminal.",https://www.team-bhp.com/forum/electric-cars/265148-mg-comet-ev-review.html
Build & quality problems in my brand-new VinFast VF7,"My Two-Month-Old VinFast VF7 Is Falling Apart  And the Company Won't Honour the Warranty By Devinder, a Senior Executive Engineer (Electrical) with a Punjab state power utility Owner, VinFast VF7 (Infinity) · Purchased May 2026, Chandigarh I did not buy a VinFast to write about it. I bought it because I believed in it. After years of spending my professional life around electrical systems, I am a Senior Executive Engineer with one of India's largest state power utilities, I was genuinely excited that a serious global EV maker had come to India. I put a large part of my savings into a VF7 Infinity, drove it home from the Chandigarh showroom in May 2026, and told anyone who would listen that this was the future. Two months later, my car is quite literally coming apart, and the company that sold it to me is refusing to stand behind it. This is what happened, told plainly, with the same eye for cause and effect that my job demands. Month one: a crack appears near the AC vent The first sign of trouble came within roughly a month of delivery. A crack appeared on the dashboard, right beside the air-conditioning vent. There was no impact. Nothing was dropped on it. Nobody sat on it. It simply cracked. As an engineer, I know what thermal stress does to polymers. Automotive grade dashboard plastics are specified precisely so they can survive this for years. A vent surround that fractures in weeks, with no external force, points to inferior grade material. When I raised it at the showroom, the answer was that its not covered under warranty. Around day 45: the taillight fills with water, and a safety system dies The second failure was worse. In July, about 45 days after purchase, the seal on the rear LED taillight opened on its own. The lamp is supposed to be a sealed unit. Water vapour began entering the housing and the LED stopped working. Here is the part that should worry every VF7 owner. To my surprise in this car the systems are interconnected, and when the taillight failed, the Adaptive Cruise Control went inoperative with it. A feature I paid a premium for and a genuine safety system was knocked out by a leaking tail lamp. Moisture inside a sealed lamp, with no collision and no external damage, means the seal or the assembly failed and that this is a manufacturing defect, full stop. I approached the dealership, and then I waited. Fifteen days passed with no meaningful response. Let me be precise about why both of my problems fall squarely inside that line: -The AC-vent crack appeared with no external cause, far too early for a properly specified dashboard polymer. That is a material or moulding defect. -The taillight water ingress occurred with no collision or external damage. Moisture in a sealed lamp can only mean a failed seal  a manufacturing defect. -The Adaptive Cruise Control failure is a consequential fault flowing directly from the defective taillight, not a separate coincidence. None of this is caused by how I drive or park. It is caused by inferior quality materials used on the car and the inability of the aftersales network to fix it. My advice, learned the hard way: photograph every defect the day it appears, keep every invoice and service interaction in writing, and get the dealer's warranty refusal on paper rather than as a verbal not covered. I have preserved all of mine. I am asking VinFast to do the following now through proper written channels: -Give me a written explanation for the warranty denial on the dashboard crack. -Replace the defective rear LED taillight assembly under warranty. -Restore all affected systems, including the Adaptive Cruise Control. -Respond in writing, with a timeline  the silence has been as damaging as the defects. A closing note I still want to be proven right about VinFast. I championed this brand to my colleagues and my community, and I would happily update this post to say the company stepped up and fixed a genuine problem. But a manufacturer's real character shows not when the car is perfect on delivery day, but when something fails and a customer needs it to keep its word. Right now, on both counts, VinFast has let me down. If you are a VF7 owner seeing similar issues: cracked trim, taillight moisture, safety features dropping out, I would genuinely like to hear from you. The more of us who document this clearly, the harder it becomes to wave away.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Looks like the VF7 despite being a premium product over the VF6 has a lot of fit and finish issues as recorded by this owner. Mostly uneven panel gaps, sharp door plastic trims that could cut your finger and inconsistent interior part assembly. https://youtu.be/BrGz2u_AnUo?si=PFabXqn1Sf-BIgOu I am yet to see VF6 owners issues.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"The plastic panels comes with a good bit of flex and doesn't crack like this unless if pried with force at a very odd angle. If brand doesn't find evidence of such tampering, the part should be replaced under warranty. Same goes for the tail light assembly, if there is no external damage it should be replaced under the warranty. This done by a promising new entrant like Vinfast is disappointing and shocking. It would be great if you could share the official response from the service centre for denying the warranty once you get it so that we can understand more on what stand they are taking. From here, I am sure someone from the management in VinFast will notice this post and reach out to you to solve this further. If that is unsatisfactory or you don't get any communication, you should take them to consumer court with all the evidences.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,Found another video of a disgruntled user on X https://x.com/phanikrn8/status/2083513120157577280?s=61,https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,Mod Note: The issue is serious. Loverpool005's post has been moved to a new thread + added to our homepage today.,https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Vinfast may have a fledgling service network, but that does not prevent them from assessing and approving warranties in a fair and time-bound manner. Many CKD/CBU models of established brands have a turnaround of weeks to get an imported part (which one can still grin and bear) but transparency in warranty claims comes above all.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,@loverpool005 So sad for you on two counts. 1. Denial of genuine warranty claim by the VF 7 dealer and manufacturer. 2. Your first post here had to be this. I sincerely hope this is addressed quickly to your satisfaction.,https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Reading these horrible accounts, I now feel relieved that I was spared the trouble by the Vinfast Sales person by not responding to my multiple test drive requests.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"The Name when Vinfast first launched in India raised a serious Red Flag in my mind, Primarily because my first encounter with the name was through one od these Youtube Videos https://www.youtube.com/watch?v=DF7kaLTsNHQ And none of the Journos in India really seemed to mention anything about this during the launch and test drives. I honestly hoped they would have ironed out a lot of their issues over these three years and I do hope they improve. A quick google search still gives an impression Vinfast is still a long way off from being a trusted Vendor.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"The dashboard crack seems to be an impact - does not look like a thermal fracture . Not posting the exact text here - but chatgpt seems to agree with my view that it's an impact . Moreover - we should have any such new posts also give the screenshots or proof of the manufacturers response so that we can ascertain the reason the manufacturer gave for the reject. Disclaimer :Not affiliated to Vinfast or fond of Ev""s but facts are facts.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"ACC or ADAS or ESP(Hill Hold/Brake Hold all comes under it) can automatically apply the brakes based on the specific conditions by design. Subsequently it activates the brake lights via CAN/Brake Light Relay. If the system is capable of sensing a malfunctioning tail light, it will proactively deactivate these systems as a failsafe measure. This is a very good architecture. That being said, If a manufacturer cannot prove a physical impact or tampering, they should honor warranty. EVs are taxed at 5% to encourage early adoption and to help manufacturers. That leaves a very good margin for the manufacturers to support early failures. External damage shouldn't be covered, but legitimate warranty claims shouldn't be rejected without a clear proof of misuse or impact.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Quote: Originally Posted by loverpool005 My Two-Month-Old VinFast VF7 Is Falling Apart Attachment 2905504 From the photos, the crack in the AC vent does not appear to be a typical thermal failure. The visible scratch adjacent to the crack is more indicative of a prying tool having slipped during an attempt to open the vent. That points towards some form of mechanical interventionpossibly during the installation of accessories such as ambient/mood lighting or another aftermarket modification. It's also worth noting that accessory installers are not always familiar with newly launched models. In the absence of the correct removal procedure or trim tools, excessive force can inadvertently damage interior components like AC vents. Another point to consider is that the VF7 is a CKD model assembled in India and is sold across multiple geographies. Both the Indian and Indonesian assembly plants cater to markets including the Middle East and Africa. Given that the Middle East experiences significantly harsher temperatures than most parts of India, one would expect widespread reports from those markets if this were an inherent thermal or manufacturing defect. Based on the available evidence, I am not convinced this is a manufacturing defect. Of course, I could be proven wrong if there are multiple documented cases of similar failures. It would be worthwhile checking VinFast owner forums across different regions to see whether this is a recurring issue or an isolated incident.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,Was any third party accessory installed for which the dashboard was opened ? It seems like someone physically broke it otherwise that scratch shouldn't be there so close to the crack,https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Quote: Originally Posted by Capri89 @loverpool005 So sad for you on two counts. 1. Denial of genuine warranty claim by the VF 7 dealer and manufacturer. 2. Your first post here had to be this. I sincerely hope this is addressed quickly to your satisfaction. Thank you for concern. Its genuinely sad, as we had such high hopes from the car and denial of warranty is what is shocking. Lets see what happens ahead. Quote: Originally Posted by Darkknight22 The plastic panels comes with a good bit of flex and doesn't crack like this unless if pried with force at a very odd angle. If brand doesn't find evidence of such tampering, the part should be replaced under warranty. Same goes for the tail light assembly, if there is no external damage it should be replaced under the warranty. I sincerely hope they do. I have also escalated the issue with the top management and am waiting for an official response. Will keep the thread updated. The light seal just failed like it was assembled in a local workshop and its a serious issue as it tampered with the ADAS system due to water seepage which the company now declines warranty for. Will post the official reply on the e-mail here. Quote: Originally Posted by i74js From the photos, the crack in the AC vent does not appear to be a typical thermal failure. The visible scratch adjacent to the crack is more indicative of a prying tool having slipped during an attempt to open the vent. ... Please note, there are no external accessories installed in the vehicle and the vehicle is the Infinity model just 2 months old. I am attaching a further evidence of this crack which is also increasing in length everyday. It might be a one off- I can't speak for other buyers, but this crack appeared on its own. The company has been forcing me to get it replaced out of warranty. Green highlighted is the original crack and red is the crack which is increasing further.",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Build & quality problems in my brand-new VinFast VF7,"Mods, please note: I'm not sure if this is the right place to post this. Feel free to move it to an appropriate section/thread. Quoting from Inc42: ""VinFast Halts Cars Production In India To Reassess Costs: Report"" Quote: Vietnamese EV maker VinFast is reportedly halting its production of select cars in India to reassess costs. Reuters reported that the company has asked its suppliers to hold all activities on three programmes, including a two-door SUV called VF3, VF6 and VF7 SUVs. As per sources, VinFast could not achieve its planned costs for developing and sourcing parts locally in India. Local manufacturing was expected to help the company reduce costs and eventually price its cars more competitively in India. The report further said that VinFast has asked suppliers to share details of investments already made for the three vehicle programmes, raising questions about the potential financial impact on component makers and whether suppliers will be compensated for tooling, engineering and other investments undertaken for the projects. Further, the report says: Quote: It is pertinent to note that the current development does not necessarily mean VinFast is stopping sales of its vehicles in India. The automaker will continue assembling the VF6 and VF7 models at its Tamil Nadu facility using completely knocked-down (CKD) kits imported from Vietnam. Source: https://inc42.com/buzz/vinfast-halts...-costs-report/",https://www.team-bhp.com/forum/electric-cars/311027-build-quality-problems-my-brand-new-vinfast-vf7.html
Tata Safari EV to be launched this festive season,"So, Will it arrive with a new design? Martin Uhlarik had said he likes the looks of next gen Safari when asked about his favorite during Sierra launch.",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"The should do something about the weight of their cars. The weight is not only taking a lot of driving efficiencies away, it also makes the car less chuckable. Also the design of both harrier and safari have started looking dated. I hope they add some fresh touches.",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"Great, at last, Safari has an AWD powertrain. It will be the first AWD seven-seater EV. I find the Safari design appealing. All it misses is an AWD to make it aspirational. The AWD variant itself may not generate much sales, but it makes the product as a whole more appealing and the marketing. Wonder why Mahindra is still not able to come up with an AWD EV.",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,I hope the battery will be atleast 5kwh more than the Harrier.ev to give it slight range advantage. The same battery configuration mean it has to carry more weight of 2 extra passengers hence compromising the range. But 75KwH and 85KwH would be an icing over the cake.,https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"They should launch it in one variant, of a 90-100KwH pack. harrier ev is already catering to the 75kwh market and there is not 'much' difference between, they should focus on getting an anchor, something that can give good range.",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"Today I went to a nearest TATA showroom, they are aware of the launch, but they don't have any clue on variants or prices. They also openly mentioned to have lot of patience for a demo vehicle (not a test drive vehicle). Even for current Harrier.ev, they don't have any demo vehicles, and they are yet to get a test drive vehicle.",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"Late posts and if it is already in the news please excuse. Early July test rides Who, what, why??? ....",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,"I feel Tata has actually become 1 trick pony (in this specific case 2 - Punch and Nexon). The aggregate sales of all the other cars put together is abysmal compared to M&M which has higher average sales across its portfolio. Launching Safari EV is not gonna excite or change the market, M&M has killed it with 9S. Tata really needs to refresh Harrier and Safari as apart from facelift, they have not gotten the next generation updates. Plus they really need to work on their sales staff, quality (panel gaps, fit and finish) and ASS. I am pretty sure that on an average atleast 1 person (member or non-member) a day gets demotivated after reading Tata's threads on this forum and is pushed away from the brand (this 1 person a day number may seem higher to some but it only translates to 365 lost sales opportunities).",https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Safari EV to be launched this festive season,Came across this AI render on YouTube. Seems quite close to what the real Safari EV could look like. https://youtu.be/YR5f3S0tsZA?si=tfSjV02R4bVupXKp,https://www.team-bhp.com/forum/electric-cars/306994-tata-safari-ev-launched-festive-season.html
Tata Motors EV bookings triple over the last 6 months,"Tata Motors has registered a 300% increase in the number of EV bookings over the last 6 months, but the company hasn't been able to fully capitalise on the demand due to capacity constraints. Vivek Srivatsa, Chief Commercial Officer, Tata Passenger Electric Mobility Ltd, said, ""If you see the last 2-3 months, we are actually gaining market share every month. So it is the other way around, and in fact, in the last 6 months, the gap between us and the number two player has increased. And I would also publicly state that we had 3x growth in bookings for EVs, and we are only restricted by our production capacity."" Tata Motors is expecting a strong festive season, and Srivatsa expects the momentum to continue, making September-December the industry's largest-ever quarter. ""I think the trends are very positive. You know, if you look at quarter one, I think the industry had never before seen growth close to 46% YoY,"" Srivatsa said. ""EVs have grown even faster, 77% YoY growth, and if I look at the months of July and August, the momentum seems to continue, and that means the festive season, indications are that it's going to be extremely positive, quite likely to be the largest quarter for the industry,"" he added. Srivatsa attributed the growing demand for EVs to factors beyond GST. ""GST has made cars more accessible and also increased EV adoption or alternate fuel adoption, especially after the West Asia crisis, is also pushing customers to look at alternate fuel options,"" he said. Source: ET Auto Link to Team-BHP News",https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,Will they improve their service capacity?  That's the biggest pain area. I am worried about the long queues for my future service appointments.,https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,"Well with the ethanol problems and our government's adamant stance, this was pretty much expected. Also, I expect the numbers to stay stagnant as the hype for the Sierra EV would have lead to an influx of bookings.",https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,Quote: Tata Motors has registered a 300% increase in the number of EV bookings over the last 6 months Thanks to E20 fuel adulteration.,https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,"It is good to see a domestic player doing well in EV, though they developed the EV powertrain very late compared to global OEMs. However, the competition is catching up with new and exciting products, and EV cars now constitute 12% of the overall PV sales. It is high time Tata improve their customer experience if they want to maintain their leadership in the EV space.",https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,"Along with the e20 fiasco, I think the new Tiago and Punch EV are competent products. The new Tiago ev is a very good city car. It has enough features and looks good. The punch is also a great product. I can see a lot of new Tiago EVs in Kerala. The sales of this model would surely have doubled with the facelift.",https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,"It isn't just because of E20. I am sure there are a lot of conversations about how much cheaper EVs are  to run, how much cheaper service costs are, how much more powerful and refined EVs are and, in reality, how insignificant range anxiety is on an everyday basis. I think the only thing holding back even more adoption is the inability to charge your car in apartments where the infrastructure is lacking and associations still don't allow a 15A plug in your parking spot.",https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Tata Motors EV bookings triple over the last 6 months,Quote: Originally Posted by mohan_nsk I am worried about the long queues for my future service appointments. Future? I already need to queue up and wait for more than an hour just to drop my car and get a job card even if I have an appointment!,https://www.team-bhp.com/forum/electric-cars/311875-tata-motors-ev-bookings-triple-over-last-6-months.html
Mahindra B07 electric SUV to be launched in 2027,"Mahindra has announced that it will launch its next ‘born-electric’ SUV in 2027. Codenamed B07, the new model will be the production version of the BE.07 concept. Rajesh Jejurikar, Executive Director and CEO (Auto and Farm Sector), Mahindra & Mahindra, said, “We have codenamed B07; it probably won’t be launched with that name. So, B07 will come in some part of calendar 2027. We believe that will be a very big volume driver on top of what we are doing with our current three products. So, that is what we are expecting as a 2027 launch.” The B07 will be Mahindra’s fourth born-electric SUV after the BE 6, XEV 9e, and XEV 9S. It will be based on the brand’s INGLO skateboard platform. The BE.07 concept showcased in 2022 featured a modern design with sharp edges and massively flared wheel arches. It had C-shaped LED DRLs and taillights just like the BE 6. Link to Team-BHP News",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"We know what the power outputs will be, we know what the wheelbase would be, since it is based on the InGlo platform. We know its going to be a 5 Seater, they would not want to cannibalize the 9S. We also know what the interior is going to look like! Its ornate with fluff like those tiny power window switches, the physically and ergonomically flawed steering wheel with awful touch controls, a glass slab in name of a dashboard, and that 'aircraft style' drive selector. All in all, it is a mish-mash of all the inGlo products we've seen so far. What remains to be seen where this will be priced at. I hope Mahindra finally is ready with their dual motor setup, as that would be addressing something the Harrier offers.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,It looks like BE 6 became a gym freak in the past 1 year Me thinks that Mahindra should redesign the rear-end as it looks a bit weird or maybe it’s the angle of the picture which makes it look weird.,https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"I can't appreciate the trend of perfectly boxy shapes, straight lines and rectangular elements on a car. They are OK on a buildings or refrigerators IMHO. Mahindra, Kia and Hyundai are aught up with the trend. Are they even aerodynamic? They injure a pedestrian if get hit besides hurting your eye.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"While the current BEVs have stayed fairly close to the concept cars, i am predicting that the new B07 is going to be a smaller car, priced at a price point around the 13-17L range, to take on the Nexon/Punch. Mahindra doesnt have anything in this range, and their statement said they expect this car to be a volume driver for them.    The EV volume driver right now is in that Nexon/Punch segment. I might get one, if they do.    For all the criticisms they get, I think Mahindra has been working pretty hard to improve their quality.    Eg, the BE6 is a LOT of car for the money, and M&M seems to have overcome most of the initial bugs.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"When will we start getting bare bone base variants from them where the EV has four wheels, steering, AC, conventional speedo console with traditional dials, small ICE screen for navigation, music and vehicle info, no 360 cameras, no ADAS, no sunroof, no frill, no bugs, no blinding LED lights (only halogens), no fear of losing the claim of total loss in case of accident due to unnecessarily high cost, no internet connection, no AI, no robot... ...instead a simple EV, only connected with the soul of the driver!",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"The real make-or-break factor will be whether they finally bring a proper dual-motor setup to the table. Until Mahindra can actually deliver on that capability, locking in a top-spec Harrier EV AWD in blue feels much like a much more sorted and tempting package for the garage. Let's wait and see if their 2027 pricing is aggressive enough to actually disrupt the segment.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"Quote: Originally Posted by tbppjpr When will we start getting bare bone base variants from them where the EV has four wheels, steering, AC, conventional speedo console with traditional dials, small ICE screen for navigation, music and vehicle info, no 360 cameras, no ADAS, no sunroof, no frill, no bugs, no blinding LED lights (only halogens), no fear of losing the claim of total loss in case of accident due to unnecessarily high cost, no internet connection, no AI, no robot... ...instead a simple EV, only connected with the soul of the driver! I think XUV 400 qualifies, apart from sunroof (which I keep closed) and internet that you can choose to not connect. On the flip side range is only enough for city usage.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"There needs to be some differentiation in the look. This looks too much like the BE6. I'd like a few models to have a bit more of a conventional look blended with modernity, rather than an overly edgy design. Maybe something that resembles the design language but incorporates some conventional elements.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"Quote: Originally Posted by petrocarb There needs to be some differentiation in the look. This looks too much like the BE6. I'd like a few models to have a bit more of a conventional look blended with modernity, rather than an overly edgy design. Maybe something that resembles the design language but incorporates some conventional elements. This looks handsome but it is something Tata's or European's would do (trying to sell clean and understated designs) and not Mahindra",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"The debate of form over function continues and unfortunately the resultant is neither good aesthetic nor practical. Mahindra seems to be caught up in this. So are the current crop of cars that have fallen to screen mania and pushed everything into it. Designs that appeal to European sensibilities tend to be understated, practical and age gracefully. I hope we get that wave back in India when we saw the Mondeo, the updated but sadly unsuccessful Fiesta etc come over to our shores.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
Mahindra B07 electric SUV to be launched in 2027,"Quote: Originally Posted by navinmra The debate of form over function continues and unfortunately the resultant is neither good aesthetic nor practical. Mahindra seems to be caught up in this. So are the current crop of cars that have fallen to screen mania and pushed everything into it. Designs that appeal to European sensibilities tend to be understated, practical and age gracefully. I hope we get that wave back in India when we saw the Mondeo, the updated but sadly unsuccessful Fiesta etc come over to our shores. Not sure what you mean by this.     Mahindra EVs are a BLAST to drive, and provide fantastic insulation from road noise outside, making time on our crappy roads less of a chore. As for this whole European sensibilities - not sure what that means, tbh.   We arent Europeans and I, for one, despite having lived and worked in Europe, would prefer a car designed for Indian conditions. As for touchscreens - thats the way things are gonna go, barring regulations.    It reduces costs and complexity in manufacturing to have everything controlled by software.    Especially when EVs are mostly software to begin with.",https://www.team-bhp.com/forum/electric-cars/305800-mahindra-b07-electric-suv-launched-2027-a.html
